SMILES,pKa
C1CN[C@@H]2CCCN[C@H]2C1,10.16
O=[N+]([O-])c1cccc2cccnc12,2.55
CCN(CC)CCN,9.975
C=Cc1ccccn1,4.98
CCN(CC)CCCCCC#N,10.46
Cc1ncc(CO)c(C=O)c1O,4.215
CC(C)NCC(O)c1ccc(S(C)(=O)=O)cc1,9.25
Cc1cccc2nc(N)c3ccccc3c12,7.49
CC(N)C(C)N,9.985
CN(C)C1CCc2ccccc2C1,9.5
Clc1ncc2[nH]cnc2n1,0.69
Cn1ccnc1,7.133333333333333
Nc1cc(Cl)c2ccccc2c1,3.38
CCOC(=O)CC[C@H](N)C(=O)OCC,7.035
NC1=Nc2nccnc2C(c2c(O)nc(O)nc2O)N1,8.39
Nc1ncc(Cl)c(N)n1,5.52
C1CCN(CCN2CCCCC2)CC1,9.47
NC1CCc2ccccc2C1,9.93
CC(C)(C)c1ccncc1,5.99
CSc1ccnc(N(C)C)n1,5.02
N=C(N)Cc1cccc2ccccc12,11.31
C=C1CCN2CC[C@@H](O)C12,9.4
Cc1nc2cncnc2nc1C,2.86
Nc1ccc(F)cc1C(=O)O,2.03
NCCCNCc1ccccn1,10.09
CC(=O)NCCc1nc[nH]c1I,4.73
CCOC(=O)c1ccc(C(O)CNC(C)C)cc1,9.43
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,3.1925
NC(=O)[C@@H](N)Cc1cn(Cc2ccccc2)cn1,7.63
CCOC(=O)CCN(C)C,8.54
CCCCCCN,10.6
CN1C=NCc2ccccc21,9.41
N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,7.691666666666666
CC(C#N)CN,7.75
CC(C)C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,2.99
COc1ccc(Cl)cn1,1.18
Cn1cnc2c(O)nc(N)nc21,4.1
CC1CN=C(C(C)C)S1,5.157666666666667
COc1ccc2cnc(N)nc2c1,5.01
NC(N)=NCCC[C@H](N)C(=O)O,9.0188
COc1ccc(C[C@H](N)C(=O)O)cc1,2.21
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,5.9
NC1(N)C=CC(S(=O)(=O)O)=CC1,3.29
CC1CCC(O)C(N)C1,9.41
NC(=O)C[C@H](N)C(=O)NCC(=O)O,2.9
CCCCNc1nc(C)cc(C)n1,5.27
Nc1ccc(O)nc1,3.77
O=[N+]([O-])c1ccc2ccncc2c1,3.57
Cc1nc(N)ncc1Br,2.61
CCOC(=O)CN(CC)CC,7.82
CC(O)CNCCO,8.690000000000001
CC(C)CCN(CC[N+]1(C)CCCCC1)c1ccccc1,3.06
Nc1nc2ncncc2[nH]1,4.64
Cn1ccc(C(C)(C)C)nc1=O,2.9
CC(C)NCC(O)c1ccc(Br)c(Br)c1,9.29
CCOC(=O)CNc1ccc(OC)cc1,2.85
NC1CC1c1ccc(F)cc1,8.25
CC1CCCC(O)C1N,9.39
CCN(CC)CCN(CC)CCN(CC)CC,9.8
CC(C)C[C@H](N)C(=O)O,2.359
NCC(N)c1ccccc1,8.55
Cc1c[nH]cn1,7.4745
NC(Cc1c[nH]cn1)C(=O)O,6.097
N#CCCNc1ccccc1,4.5
Nc1ncc(C(=O)O)c(N)n1,2.94
Nc1nc(N)c2c(n1)NCCN2,6.71
O=[N+]([O-])c1ccc2c(c1)N=CNC2O,6.15
CC1Nc2ccncc2N=C1O,7.85
CSc1ccccc1C(O)CNC(C)C,9.41
CCN1CCCC1C,10.56
Nc1ccc(S(N)(=O)=O)cc1,2.1195
Nc1ncc(-c2ccccc2Br)c(N)n1,6.7
Cn1ncc2cncnc21,2.46
Cc1ncnc2c1N(C=O)CCN2,5.42
CNc1nc(SC)nc(NC)c1NC=O,4.12
C=CCOc1nc(N)nc(N)n1,3.43
OC1=Nc2cccnc2NC1,5.24
CSc1ccc(N)cc1Cl,3.38
Cc1ncc2nc(C)c(C)nc2n1,3.725
Cc1ccc([N+](=O)[O-])cc1N,2.3216666666666668
Cn1ccncc1=S,-0.18
CCC(CC)CN(CC[N+]1(C)CCCCC1)c1ccccc1,3.79
CCCCCCC(C)N,10.49
CC1=NCC(C)S1,5.256
CC(O)CN,9.4715
Nc1nc(=O)cn[nH]1,1.55
NC1=C(N)N(N)CN=C1,5.75
Cc1ccc(C(N)=NO)cc1,5.1
Oc1cnc2ncccc2n1,3.11
CCN(CC)CCNC(=O)c1ccccc1,9.049
COC(=O)[C@@H](N)Cc1ccc(O)cc1,7.09
C1CN[C@H]2CCCN[C@H]2C1,10.31
CC[C@H](C)[C@H](N)C(=O)OC,7.542
O=[N+]([O-])c1cccc2cnccc12,3.49
Nc1cccc2ccc(Cl)cc12,3.48
COCCN,9.43
CC(C)C(C(C)C)N(C)C,10.010000000000002
NCC(=O)O,2.4050137931034485
CC(N)CN,9.892428571428573
Cc1nc(N(C)C)nc2ccccc12,6.08
Nc1cnc2ccccc2c1,4.86
Oc1ncc2c(n1)NCC=N2,3.46
Nc1nc2ccc3ccccc3c2c2ccccc12,6.67
O=C(O)CN(CC(=O)O)Cc1ccccn1,2.955
Brc1cncc2ccccc12,3.31
Cn1c(Cl)nc2cncnc21,2.0
Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7.26
CCN(CCO)CCO,8.88
CC(C)Cn1cccnc1=O,2.7
Cc1cc(O)nc(C)n1,3.01
CC(S)(CN)Cc1ccccc1,8.0
Cc1cc(C)[nH]n1,4.12
CN(C)O,5.2
Cn1cncc1[N+](=O)[O-],2.13
Nc1cnc2cncnc2n1,2.205
COC(=O)C(N)CCN,8.74
Cn1c(N)c(N)c(=O)n(C)c1=O,4.44
CCNc1cccc(C)c1,5.25
C1CCN(CCCN2CCCCC2)CC1,9.95
CCc1cnccc1N(C)C,8.5
CCCCCCCNc1ncccn1,4.07
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,4.216
COc1cccc(CN(C)C)c1,9.04
CNc1nc(C)c(C(N)=O)c(C)n1,3.57
CN1CCC1,10.4
CC(N)CCc1ccccc1,9.79
CCN(CC)CCCN(CC)CC,10.18
CC(N)=O,-0.6
CN(C)c1nc(N)nc2ncc(=O)[nH]c12,4.9
COc1ccc2cc(N)ccc2c1,4.64
CN1CCN=C1c1ccccc1,10.7
CCC(C)Nc1cc(C)nc(C)n1,7.6
COc1ccccn1,3.236666666666667
Nc1ncc(Cc2ccc(Cl)cc2)c(N)n1,7.17
C[N+](C)(C)c1ccc(N)cc1,2.44
COC(=O)c1ccccn1,2.21
N#Cc1cnc(N)nc1N,3.75
C[SH]=C(N)N,9.795
Nc1nc(O)nc(O)c1N,4.56
COC(=O)c1cc(N)nc(N)n1,5.32
Cc1cccc(N)c1,4.6934
COC(=O)c1ccc2ccccc2n1,1.7545
OC1NC=Nc2cccc(Cl)c21,6.95
C=CCNc1nc(C)cc(C)n1,4.97
CNc1nc2ncncc2[nH]1,4.75
CCOP(=O)(CCCN(CC)CC)OCC,9.35
Cc1nc(O)nc(C)c1C,4.21
NCCCCCO,10.535
Nc1ncc(Sc2ccc(Cl)cc2)c(N)n1,5.7
N=C(N)OC1CCCCC1,10.19
CC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,2.99
CNc1nc(=O)c(C)n[nH]1,2.07
CN(C)c1ccc(/N=N/c2ccccc2)cc1,3.215666666666667
CN(C)c1cc(N(C)C)nc(N)n1,7.18
CCOP(C)(=O)OCCN(C)C,8.14
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)O,7.745
CNc1ncnc2c1cnn2C,4.2
CCC1CSC(C)=N1,5.301
c1cnc2[nH]ccc2c1,4.57
Nc1cc(C(=O)O)c2ccccc2c1,2.61
Cn1ccnc1C(=O)O,1.53
Nc1cc2ccccc2nn1,3.6666666666666665
Cn1c(O)nc2cncnc21,2.77
COc1cccc2cncnc12,3.5
CCn1cnc2ccccc21,5.63
CCOc1cccc(N)c1,4.154999999999999
c1ccc(C2=NCCN2)nc1,9.083333333333334
Cc1ccc2cccnc2c1,5.34
Nc1nc(N)c2cccnc2n1,6.62
Nc1nc(N)c(N=Nc2ccc(Cl)cc2)c(N)n1,4.91
Oc1ccc2cncnc2c1,3.2
CCN(CC)C(C)(C)C#N,9.13
CC(C)(C)CCC(N)=O,-0.44
C1CCC(NCCNC2CCCCC2)CC1,10.3
Oc1cncc2ccccc12,4.74
CCN1CC1,7.93
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,8.43
c1ccc2nc3c(cc2c1)CCCC3,6.38
CNc1ncnc(C)c1N,6.77
Nc1cccc2cc([N+](=O)[O-])ccc12,2.89
Nc1nc(NCCO)nc(NCCO)n1,5.18
Cc1nc(N)c2cnn(-c3ccccc3)c2n1,4.48
CNc1nc(C)nc2nc[nH]c12,5.04
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,8.94
CC(C)(N)CN,9.746666666666668
CCCC(N)=O,-0.43
Cc1ccc2ccccc2n1,5.77
CCC1=NNCC1,5.47
Nc1cccc2ccc3ncccc3c12,4.99
Cc1nc2c(=O)nc(N(C)C)nc-2n(CCO)c1C,5.8
COc1cccc2ncncc12,2.855
C[C@@H]1CCC[C@H](C)N1,10.94
Nc1c2ccccc2nc2ccc(O)cc12,7.67
O=C1N=C(O)N=C(O)C1(CCN1CCOCC1)c1ccccc1,5.56
N#CCCN,7.8
C[C@H](O)[C@](C)(N)C(=O)O,2.26
CNc1ncnc2nc(C)c(C)nc12,4.15
COc1nc(C)cc(C)n1,2.7
NCCCCCCN,10.9555
Nc1ccncc1Br,6.904999999999999
Cc1ccc2c(cnc3ccccc32)c1,4.93
CNc1nccc(N)n1,7.53
C[C@H]1CCCNC1,11.07
Nc1cccc(Cl)c1,3.5138461538461536
CN(C)c1ccnc(N)n1,7.94
CCNc1ncnc2c1cnn2C,4.2
CC(C)CCN,10.655
CCNCCNCCNCC,10.02
c1nc2cc3c(cc2[nH]1)CCCC3,5.96
CNc1nc(C)nc2scnc12,3.66
Nc1nc(N)c2ccccc2n1,7.96
Nc1ccc(Br)cc1,3.867199999999999
CNc1ncnc(N)c1[N+](=O)[O-],2.73
CNCC(=O)NC,8.24
NC1=Nc2nccnc2C(C[N+](=O)[O-])N1,7.2
CNC1CCCC1O,10.06
CNc1nc(S)nc(C)c1N,2.99
CSc1nc(C)c2ncn(C)c2n1,2.6
O=C(NO)c1cccnc1,3.75
CCc1nccs1,3.372
CC(=O)Nc1c(C)ncnc1N,4.52
c1ccc2c(c1)C1CCN2CC1,7.76
CC[C@@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@@H]4CC1)[C@H]32,7.63
CCN1CCCC=C1C,11.53
Oc1ccc2ncncc2c1,3.1
Nc1ccc2cc([N+](=O)[O-])ccc2c1,2.62
CC(C)NC(=N)Cc1ccccc1,12.07
C=CCN=c1ncccn1CCC,11.42
Nc1ccc2[nH]ncc2c1,5.12
CC1(C)CN1,8.625
Nc1cnnc2ccccc12,6.82
NCCCC[C@H](N)C(=O)O,9.16
OCCNCC(O)O,7.7766875
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,2.3
COc1ccc2nc3ccccc3cc2c1,5.47
Nc1ccccc1N,4.52
Cc1ncnc2c1NCCN2,6.71
CCCC[C@H](N)C(=O)O,2.3325
N=C1NCC(=O)N1,4.76
COc1cc(N)cc(OC)c1,3.8575
Cc1nc(C)c2ccccc2n1,3.58
CCc1n[nH]c(C)c1C,4.6
c1ccc(-c2nc[nH]n2)cc1,2.05
NNc1cccc(C(=O)O)c1,3.54
C[N+](C)(C)c1ccc(C(=O)[O-])cc1,3.245
C1CCC(NC2CCCCC2)CC1,11.25
Nc1cnc(Cl)cc1N,4.79
NC(Cc1ccccc1)=NO,5.2
Nc1nc(N)c(Cc2ccccc2)c(N)n1,6.55
CN(C)c1nc2n(CCO)ccnc-2c(=O)n1,5.17
Cc1c(N)c(=O)n(-c2ccccc2)n1C,4.1852
CNc1ccnc(Cl)n1,2.8
NCCN1CCCC1,9.74
Nc1ccc2cc3cc(Cl)ccc3nc2c1,6.91
Cc1ncc2cnn(C)c2n1,3.23
CCN(CC)CCNC(=O)c1c(C)ccc(C)c1C,8.699
CCNCC(O)c1ccccc1,9.5
CC1=NNC2(CCCC2)C1,5.17
C[C@@H](O)[C@](C)(N)C(=O)O,2.33
Cc1ccc(N(C)N)cc1,5.3
CCOc1ccc(N)c(N)c1,4.82
CCCNCCN,10.34
CC(=O)N1CCN(Cc2ccccc2)c2ncnc(C)c21,5.45
CC1=Nc2c(O)nc(N)nc2NC1,4.17
Cc1cc2nc[nH]c2cc1C,6.025
c1ccc(Nc2ncnc3[nH]ncc23)cc1,3.88
C=CCn1cccnc1=NCCC,12.25
N#CCN,5.34
CCOC(=O)C1NCc2nccnc2N1,3.31
Nc1cccc(O)n1,2.32
Cc1ccc(-c2cnc(N)nc2)cc1,3.34
C#CC(C)(C)N(C)C,7.96
Nc1ccc(Br)c2ccccc12,3.21
CC(C)NCC(O)c1ccc2ccccc2c1,9.51
CNCC(=O)O,2.202
CNc1ncc2cc(OC)ccc2n1,4.93
CS(=O)(=O)c1nc2ncncc2[nH]1,0.42
OCCNCc1ccccn1,7.94
OCCNCCO,8.900285714285713
O=C(O)c1cccnc1C(=O)O,2.395
Cc1c(Cc2ccccc2)cnc2nc(N)nc(N)c12,6.98
Nc1cc([N+](=O)[O-])ccc1F,1.09
Nc1nc(N)c2nc(N)c(N)nc2n1,6.82
Cc1ccc2nc3ccccc3cc2c1,5.74
CC[C@H](C)[C@H](N)C(=O)O,2.426
NCC(S)Cc1ccccc1,8.0
CN,10.65125
CCC1=NC(CC)CS1,5.357
NCc1nnn(Cc2ccccc2)c1N,8.85
Cc1cnccc1N(C)C,8.52
CC(C)n1cccnc1=NCc1ccccc1,11.16
CCCCCC(C)N,10.866666666666667
COc1ccc2c(c1)N=C(C)NC2O,8.38
CN1C(=O)N(CCN2CCOCC2)C(=O)C(C)(C2=CCCCC2)C1=O,5.75
OCCn1cnc2ccccc21,5.26
c1cnc2ccncc2c1,3.76
Cc1cnccc1N,9.225
Nc1cccc2ccc([N+](=O)[O-])cc12,2.55
Cc1cncnc1O,2.29
Ic1cn[nH]c1,0.82
CC(N)(CO)CO,8.798344444444446
Oc1ccccc1CNCCNCc1ccccc1O,8.37
COc1ccc(C(O)CN)cc1OC,9.18
Cc1ccc(C(O)CNC(C)C)cc1C,9.38
CCCCCN(CC[N+]1(C)CCCCC1)c1ccccc1,2.96
Nc1c2ccccc2nc2ccccc12,9.95
Nc1ccc(OC(F)(F)C(F)(F)F)cc1,3.78
Nc1ccc2cnccc2c1,7.16
NCCO,9.50362
COC(=O)C12CCC(CC(O)C1)N2C,8.15
O=C(O)CCN(CCO)CCC(=O)O,3.93
CN(C)c1ccncc1Br,6.41
Cc1cnc2nc(N)nc(C)c2n1,2.66
NC(CS)c1ccccc1,7.18
CN(N)c1ccccc1,4.98
CNO,5.96
O=C(O)C#CCN1CCCCC1,1.78
CN(CCCN)CCCN,10.535
Cc1ccc2ccc3cccnc3c2n1,5.419999999999999
CC(=O)OCCN(C)C,8.35
OC1NC=Nc2cccnc21,6.46
CCCCNc1ncc(Br)cn1,2.19
CSc1ccccc1N,3.45
CCN(CC)c1nc(N)nc(N(CC)CC)n1,6.18
CNc1ncnc(NC)c1[N+](=O)[O-],2.52
CN(C(=O)C(F)(F)F)c1c(N)nc(N)nc1O,2.19
CCC(O)(C(=N)N)c1ccccc1,11.06
CCCCN1CC1,7.86
CNc1nc(C)c(-c2ccc(N)cc2)c(C)n1,5.29
CNc1ccccc1C,4.609999999999999
CCCCC1=CCCN1C,11.84
CCC[As](=O)(CCC)c1ccc(C)cc1,3.06
Nc1nc(N2CCCC2)cc(N2CCCC2)n1,7.56
Cc1ccc(NN)c(C)c1,5.72
CN(N)c1ccccc1[N+](=O)[O-],4.32
Clc1cncc(Cl)c1,0.67
CNc1nc(C)nc(NC)c1N,6.89
OCCc1c[nH]cn1,7.26
CC(=O)N1CCNCC1,7.94
CCNc1ccccc1,5.12
O=c1cnc2cncnc2n1Cc1ccccc1,0.79
Cn1cc(Cl)ccc1=N,12.3
CNCCN,10.1475
Cc1nc(=N)n(C)cc1C(N)=O,9.5
CCOc1ccccc1N,4.43
CC(=O)N1CCNc2ncnc(C)c21,5.23
CCN(CC)CC,10.7423
O=P(O)(O)Oc1cccc2cccnc12,4.17
Oc1cnc2ccccc2c1,4.23
c1ccc(CNCc2ccccc2)cc1,8.52
CCC[C@H](N)C(=O)O,2.309
CC(N)CCCc1ccccc1,9.99
CC(C)NCC(O)c1ccc(Br)cc1,9.26
C1CC[C@@H]2NCCC[C@@H]2C1,11.29
CN(C)c1ncnc2nc[nH]c12,3.83
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7.34
CCOC(=O)CNc1cccc(C(C)=O)c1,1.02
CNc1ncnc2nccnc12,3.68
CNc1ccnc(S)n1,3.07
Brc1ccncc1,3.765
Cc1cc(C)nc(NC(C)(C)C)n1,5.72
NNC(N)=S,1.88
Oc1ncnc2c1N=CCN2,0.32
Nc1ccc2[nH]cnc2c1,6.07
CNCCC#N,8.1
CCOc1ncnc2nc[nH]c12,2.13
CCN(CC)CCNC(=O)c1cc(C)ccc1C,8.885
Cc1cccc2cnc3cccc(C)c3c12,4.96
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,2.4450000000000003
Nc1cnc(CCc2ccccc2)nc1N,6.6
N[C@@H]1CCCC[C@@H]1O,9.72
NCC(F)F,7.09
CNc1nc(C)c2ccccc2n1,5.43
CCCCNc1ccccc1,5.12
C1CC[C@H]2NCNC[C@@H]2C1,9.37
CCc1[nH]nc(C2CC2)c1C,4.3
Cn1ccc(=O)nc1,2.02
Cc1nc(N(C)C)nc2c1ncn2C,4.73
CCOc1nc(C(=O)O)nc2c1NC(OCC)C(OCC)N2,3.6
CNc1cccc(C)c1,4.925
CNc1nc(O)c2nccnc2n1,1.96
Nc1ccc2ccnnc2c1,4.83
Cc1ncnc2ncc(O)nc12,4.08
CN(C)c1nc(O)cc(O)n1,1.45
Nc1nc[nH]n1,4.04
CC1=CCCCN1,9.53
Nc1cccc2c([N+](=O)[O-])cccc12,2.73
N[C@@H]1C[C@H]1c1ccccc1,8.27
C#CCc1c(C)nc(NC)nc1C,4.87
CCN(CC)CCNC(=O)c1ccc(C)cc1,9.083
C1CCC(NC2CCCC2)C1,10.93
Oc1ccc(Cl)c2cccnc12,3.56
CCCCCCCCCCCCCCCNCCCCCCCCCCCCCCC,11.0
Nc1ccc(C2CCC2)cc1,4.8
CN(C)Cc1cccc([N+](=O)[O-])c1,8.2
Cc1nc(N)nc(N)c1CC(C)C,8.06
Cc1ncc([N+](=O)[O-])c(N)n1,2.67
CCCCCCCN,10.66
Cc1cccc2c(N)ccc(C)c12,4.42
c1ccc(CNCc2cccc(CNCc3ccccn3)n2)nc1,7.55
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(=O)O,3.28
CCOC(=O)N(N)c1ccccc1,4.66
COc1cnc2cncnc2n1,1.64
Nc1cccc(C(=O)O)c1,3.0740000000000003
CC(=O)OCCc1c[nH]cn1,6.97
Cc1ccc2nc(C)ncc2c1,4.41
CCCNc1ncnc2[nH]ncc12,4.54
Nc1ncc2nccnc2n1,4.26
Sc1ccc2ncccc2c1,3.91
COc1ccc([N+](=O)[O-])cc1N,2.49
CCCCNCCC(N)=NO,9.6
c1ccc(CNCc2ccccn2)nc1,7.285
Cc1cn2ccccc2c1C,7.32
Cc1nc(C)c(C)c([N+](=O)[O-])c1C,3.99
Fc1ccc2cncnc2c1,3.1
CC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)NCC(=O)O,3.25
c1cnc2nccnc2n1,2.47
Cn1cnc(=N)c2nccnc21,9.48
CN(C)c1ncc2[nH]cnc2n1,4.0
c1cnc2cncnc2c1,1.36
CC(C)(C)Nc1ncncc1[N+](=O)[O-],2.55
CNc1nc(=N)cc(Cl)n1C,12.88
CN(C)c1ncnc2nccnc12,4.3
CCN(CC)c1cccc(C)c1,6.7
CCCN(CCC)Cc1ccccn1,8.77
CC(C)(C)NCCCNC(C)(C)C,11.27
CC(C)NCC(O)c1ccccc1N,9.52
Nc1cccc(O)c(=O)c1,2.04
OC1NC=Nc2cc(F)ccc21,7.11
CNC(C)Cc1ccccc1,9.87
OCc1ncccc1O,5.0
Sc1cccc2ncccc12,3.27
Nc1cccc2cc3cccc(N)c3nc12,4.07
CNCC(O)c1ccc(C2CCCCC2)cc1,9.01
Nc1ccc2nc3cc(N)ccc3nc2c1,4.59
NCC(O)c1ccc(Cl)c(Cl)c1,8.78
COC(=O)[C@H](C)N,7.801500000000001
C#CCNc1ncccn1,2.85
c1cncc(-c2cccnc2)c1,4.6
CCCCCCNc1ncccn1,4.13
CCN(CC)CC(=O)O,2.005
O=C(O)[C@@H]1CCCN1,1.952
O=[N+]([O-])c1ccc(-n2ccnc2)cc1,4.9
CSc1nc2ncncc2[nH]1,2.92
CN(C)c1cnc2cncnc2n1,2.5
NNc1ccccc1,5.27
CCOC(=O)c1ccc(N(C)N)cc1,4.15
CC(C)C(N)=O,-0.42
N#CCC(N)c1ccccc1,6.7
Cc1n[nH]c2c1CCCC2,4.65
Nc1ccc(SC(F)(F)C(F)F)cc1,2.87
c1ccncc1,5.292756756756757
NCCc1c[nH]cn1,9.11129411764706
N#Cc1cc(N)cc2ccccc12,2.66
Cc1cccc(C)n1,6.655714285714285
CN=C(NC)NC(C)=O,7.5
CCC(C)NCCNCCNC(C)CC,10.18
CN(C)c1ccnc(S)n1,2.37
c1cnc2ncccc2c1,3.36
Nc1nccc(O)n1,3.935
CCCc1c(C)nc(NC)nc1C,5.58
c1ccn2cccc2c1,3.94
CNc1ncnc2nc(N)cnc12,5.08
CNc1nc(Cl)cc(N(C)C)n1,3.98
COc1nc(C)c2ccccc2n1,2.27
O=C(O)c1ccncc1O,0.1
C[C@H](N)C(=O)NCC(=O)O,3.2
c1ccc(C2CCCCN2)nc1,9.1
COc1cc(N)ccn1,7.05
Oc1nc2cncnc2nc1S,0.98
Cc1cc(N(C)C)nc(C)n1,7.72
CC(=O)c1cccc(NCC(=O)O)c1,1.14
Cc1cccc2c(N)c3ccccc3nc12,10.24
CN(C)c1ccncc1,9.56
c1ccc(-n2cccn2)cc1,0.44
CCc1nc(N)nc(N)c1Cc1ccc(Cl)cc1,7.71
Clc1cc2[nH]cnc2cn1,2.7
Cc1nc[nH]c1C,8.28
NCC(N)CN,9.59
CC#Cc1c(C)nc(O)nc1C,2.67
Oc1cc2ccccc2cc1C1=NCCN1,7.01
Nc1cccc2c(Cl)cccc12,3.34
CC(C)Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,7.39
CC(=O)C(CN(C)C)=NO,7.05
CSC(=O)c1ncn(C)c1N,3.08
CSC(=N)c1nnn(C)c1N,5.47
Cc1ccc(N(C)N)c(C)c1,6.03
CCCCNc1ncncc1Br,4.44
CCCOC(=O)c1ccc(N)cc1,2.487
Cc1cccc(CO)n1,5.43
N=C(N)Cc1ccccc1,11.57
NCC(N)C(=O)O,6.773333333333333
CC1=NC2NC(N)=NC(=O)C2=N1,4.1
CNc1nc(C)nc(SC)c1NC=O,3.87
NCCNCCc1ccccn1,9.51
Cc1ccc2cccn2c1,4.81
Cn1nnc2ncnc(N)c21,2.4
c1ccc2c(c1)ccc1cccnc12,4.21
CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,8.53
NCc1ccccc1,9.433333333333334
COc1ccc(CO)c(CO)n1,2.98
Cn1ncnc1N,4.29
CCc1nc2cc3ccccc3cc2[nH]1,6.13
c1ccc(C(CCN2CCOCC2)c2ccccc2)cc1,7.2
CCCNc1ncc2nccnc2n1,3.73
Nc1cc(Br)cc2ccccc12,2.67
OC1NC=Nc2c(Cl)cccc21,6.55
Cc1cnn(-c2ccc([N+](=O)[O-])cc2)c1C,1.08
CC(C)N=c1ncccn1Cc1ccccc1,11.5
Cc1ccc(C(O)CNC(C)C)cc1,9.35
CS(=O)(=O)c1ccc(N)cc1,1.3570000000000002
NCC(N)=O,7.94
Cn1cc(-c2ccccc2)cnc1=N,10.75
Nc1ccc2cnc3ccccc3c2c1,6.84
Cc1n[nH]cc1Br,1.46
CCCc1c(C)nc(O)nc1C,4.17
Nc1c2ccccc2nc2cc(O)ccc12,6.59
Nc1cccnc1,5.984
Oc1ccc(Cl)cn1,0.01
Cn1c(O)nc2ncncc21,2.66
CCC(S)CN,8.19
Cc1nc(N)nc(N)c1Cc1ccccc1,7.62
Cc1cccnc1C,6.5925
CC(=O)Nc1ccncn1,2.71
C[C@H](NC(=O)CN)C(=O)O,3.178166666666667
Cn1ccc2cccc(=O)c-2c1,5.78
COc1cccc(C(O)CNC(C)C)c1,9.54
Nc1ccc(C(=O)O)cc1,2.4426
c1ccc(Cc2ccccn2)cc1,5.13
O=C(O)c1ccncc1C(=O)O,1.5
CCN(CC)CC(C)(C)CNC(=O)c1cc(C)cc(C)c1,9.234
Cc1n[nH]c(C)c1Br,2.3
Nc1ccc2ccc([N+](=O)[O-])cc2c1,3.1
CC(C)(C)Nc1ncc(Br)cn1,2.12
CNc1nc(C)c(C)nc1C(N)=O,2.68
CCCN(CCC)Cc1ccncc1,8.16
NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.12
O=C(O)CSc1nc2ccc3c(c2[nH]1)CCCC3,5.09
Clc1cnc2ncncc2n1,3.68
CC(C)(C)c1ccc(N)cc1,4.95
NNc1cccc(Cl)c1,4.92
CC(C)NCC(O)c1cccc(O)c1,9.09
CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CN,7.81
CC1=CCCCN1C,11.38
CC(=O)NC(=N)NC(C)=O,4.93
CC(C)(C)c1ccnc(N)n1,4.58
CCOc1ncc2[nH]cnc2n1,2.46
NCc1ccc([N+](=O)[O-])cc1,8.5
CS(=O)(=O)c1cccc(N)c1,2.5705
Cc1cccnc1,5.672928571428571
Cc1cccc(CN)c1,9.39
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,10.13
Cc1cccc2c1N=CNC2O,7.85
c1ccc(-c2ncc[nH]2)nc1,5.47
CNc1nc(C)nc(SC)c1N,5.97
Cc1ccc(N)cc1[N+](=O)[O-],2.9543999999999997
Nc1cc2ccccc2cc1[N+](=O)[O-],1.48
Cc1cn2cccnc2n1,5.1
CCc1c(N)nc(N)nc1N,6.84
Cc1cc(C)n(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1,0.55
NCCOCCOCCN,9.725
CCCc1ccccn1,5.97
BrC1=NNC2(CCCC2)C1,2.68
NC1=Nc2nccnc2C(c2c(O)ncnc2O)N1,8.49
CCN(CC)c1ccc([N+](=O)[O-])cc1,1.75
Cc1ccc(C)c(C(=O)NCCN(C)C)c1C,8.065
COc1cc(CN)ccc1O,8.94
Oc1ccncc1,3.2
Nc1ccc([N+](=O)[O-])cc1N,2.61
C[C@@H]1CCC[C@H](C)N1C,10.15
Cc1nc(O)nc(N)c1NC=O,3.84
CNc1cnccc1N,9.37
c1ccc(-c2c[nH]cn2)cc1,6.0485
Cc1ccc(C(=O)N(O)c2ccccc2)cc1,2.26
Cn1ccnc2c(=O)nc(N)nc1-2,5.4
CCN(CC)CCCC#N,9.29
CCN(CC)CCNC(=O)c1ccc(C)c(C)c1C,8.893
COC(=O)c1cccnc1,3.11
CC(C)OP(=O)(OC(C)C)SCCN(C)C,7.7
CCCn1cnc2ccccc21,5.44
COc1nncc2ccccc12,3.73
CSc1cnc2ccccc2c1,3.84
